username,period,source_year,source_url
aecon999,2010-2014,2012,SourceForge
ammmir,2010-2014,2012,HackerNews
sabat,2010-2014,2012,HackerNews
jonideculi,2010-2014,2011,GitHub
crusso,2010-2014,2011,HackerNews
dipzip,2010-2014,2013,GitHub
krlozgpe,2010-2014,2011,GitHub
adnx59,2010-2014,2012,SourceForge
adrianshome,2010-2014,2010,SourceForge
febrekas67,2010-2014,2012,GitHub
abhiitd,2010-2014,2013,SourceForge
accountnbr3000,2010-2014,2014,SourceForge
cturner,2010-2014,2014,HackerNews
_aa_,2010-2014,2010,Slashdot
abell,2010-2014,2010,Slashdot
mavhc,2010-2014,2013,HackerNews
Matrix007,2010-2014,2010,GitHub
abohannon28,2010-2014,2012,SourceForge
jsefija,2010-2014,2012,GitHub
ache,2010-2014,2011,SourceForge
jeroen1322,2010-2014,2010,GitHub
amirnathoo,2010-2014,2013,HackerNews
1g$man,2010-2014,2012,Slashdot
adahbingee,2010-2014,2012,SourceForge
_peter,2010-2014,2010,Slashdot
lorenzofasciani,2010-2014,2012,GitHub
butterinmycafe,2010-2014,2010,HackerNews
cosmosbox,2010-2014,2010,GitHub
fear92gum,2010-2014,2010,GitHub
kevindication,2010-2014,2010,HackerNews
afsanchez93,2010-2014,2013,SourceForge
protomyth,2010-2014,2013,HackerNews
throwaway283719,2010-2014,2011,HackerNews
420Geek,2010-2014,2011,Slashdot
jjoe,2010-2014,2012,HackerNews
thijser,2010-2014,2011,HackerNews
manxcable26,2010-2014,2012,GitHub
abillingsley,2010-2014,2012,SourceForge
agent_j,2010-2014,2014,SourceForge
_14k4,2010-2014,2014,Slashdot
zjuwangwei,2010-2014,2012,GitHub
rhizome,2010-2014,2010,HackerNews
jeffmbrooks,2010-2014,2014,GitHub
eropple,2010-2014,2012,HackerNews
catshirt,2010-2014,2011,HackerNews
kafugyty,2010-2014,2013,GitHub
M-a-r-k,2010-2014,2013,GitHub
siculars,2010-2014,2010,HackerNews
jesuskaoz,2010-2014,2010,GitHub
ReGrantDev,2010-2014,2012,GitHub
Hellenmusyoka,2010-2014,2013,GitHub
leyan,2010-2014,2014,GitHub
innakajaste,2010-2014,2011,GitHub
cryptoz,2010-2014,2013,HackerNews
7bit,2010-2014,2012,Slashdot
elenaershova,2010-2014,2011,GitHub
oreglio,2010-2014,2013,GitHub
jimmybian,2010-2014,2013,GitHub
aamoyg,2010-2014,2010,SourceForge
aghess,2010-2014,2014,SourceForge
jacquesm,2010-2014,2014,HackerNews
aaribaud,2010-2014,2013,Slashdot
yokee2499,2010-2014,2013,GitHub
abhimanyu_seth,2010-2014,2010,SourceForge
sp4rki,2010-2014,2011,HackerNews
tommykamkcm,2010-2014,2013,GitHub
achappel,2010-2014,2011,SourceForge
LinuxPerfStudy,2010-2014,2010,GitHub
001sky,2010-2014,2011,HackerNews
agaman,2010-2014,2014,SourceForge
a0700746,2010-2014,2014,SourceForge
adimw,2010-2014,2010,SourceForge
agbirt,2010-2014,2013,SourceForge
aaron4130,2010-2014,2011,SourceForge
rachnaspace,2010-2014,2013,HackerNews
kelvin-chappell,2010-2014,2010,GitHub
bthorne79,2010-2014,2014,GitHub
deadc0de-team,2010-2014,2014,GitHub
gharip0,2010-2014,2010,HackerNews
seapeak08,2010-2014,2010,GitHub
earlofhase,2010-2014,2011,GitHub
hakboy1,2010-2014,2014,HackerNews
Jaigus,2010-2014,2014,HackerNews
abelb,2010-2014,2011,Slashdot
filipe1992,2010-2014,2012,GitHub
abyssaloni,2010-2014,2010,SourceForge
adamcgarcia13,2010-2014,2013,SourceForge
minli,2010-2014,2014,HackerNews
xinglee,2010-2014,2012,GitHub
bamfunkified,2010-2014,2011,HackerNews
agnoldo,2010-2014,2014,SourceForge
andyhmltn,2010-2014,2012,HackerNews
adk0212,2010-2014,2010,SourceForge
mohamad114,2010-2014,2013,GitHub
a7451,2010-2014,2013,SourceForge
serey,2010-2014,2013,GitHub
jackcaracus,2010-2014,2010,GitHub
anonymouz,2010-2014,2012,HackerNews
abderraouf,2010-2014,2011,SourceForge
lostlogin,2010-2014,2011,HackerNews
bermonpainter,2010-2014,2012,HackerNews
forlephachar,2010-2014,2014,GitHub
noodle,2010-2014,2013,HackerNews
williamsde,2010-2014,2010,GitHub
aaaauuuu,2010-2014,2014,SourceForge
law5lace,2010-2014,2010,GitHub
afsilva,2010-2014,2013,SourceForge
accordster,2010-2014,2013,SourceForge
jlongster,2010-2014,2010,HackerNews
acesurfkishore,2010-2014,2014,SourceForge
Whipedout,2010-2014,2011,GitHub
aelfwyne,2010-2014,2012,SourceForge
(eternal_software),2010-2014,2012,Slashdot
admuhlbauer,2010-2014,2010,SourceForge
aberkvam,2010-2014,2013,SourceForge
rsmiller510,2010-2014,2012,HackerNews
acentauri,2010-2014,2013,SourceForge
mattmight,2010-2014,2012,HackerNews
aaronblohowiak,2010-2014,2013,HackerNews
51Cards,2010-2014,2013,HackerNews
tn13,2010-2014,2010,HackerNews
achimmihca,2010-2014,2010,SourceForge
ashanbh,2010-2014,2010,GitHub
addiedavison,2010-2014,2013,SourceForge
abhishekde1992,2010-2014,2014,SourceForge
adam410,2010-2014,2011,SourceForge
SteveCCS,2010-2014,2014,GitHub
dpapathanasiou,2010-2014,2013,HackerNews
kirancompanion,2010-2014,2010,GitHub
adellphos,2010-2014,2014,SourceForge
sandy6984,2010-2014,2010,HackerNews
AbbeyRoad,2010-2014,2013,Slashdot
gst,2010-2014,2013,HackerNews
72beetle,2010-2014,2013,Slashdot
42Penguins,2010-2014,2011,Slashdot
saradainusha,2010-2014,2014,GitHub
AAWood,2010-2014,2014,Slashdot
aaflatooni,2010-2014,2010,SourceForge
4minus0,2010-2014,2012,Slashdot
_0x783czar,2010-2014,2013,Slashdot
aarnt,2010-2014,2011,SourceForge
abinav.531,2010-2014,2011,Slashdot
signword5,2010-2014,2012,GitHub
baraniks,2010-2014,2010,GitHub
datacation,2010-2014,2012,GitHub
prince_arb,2010-2014,2013,HackerNews
konox,2010-2014,2012,GitHub
120duff978,2010-2014,2012,Slashdot
mikeller,2010-2014,2013,GitHub
aaronbennett,2010-2014,2010,SourceForge
AndroidDevelopers,2010-2014,2013,GitHub
actsales6,2010-2014,2011,SourceForge
advphp,2010-2014,2014,SourceForge
tormeh,2010-2014,2013,HackerNews
greenyoda,2010-2014,2011,HackerNews
Jmeigs1,2010-2014,2014,GitHub
aeden,2010-2014,2011,SourceForge
abcza,2010-2014,2013,SourceForge
a10_es,2010-2014,2014,Slashdot
adamvy,2010-2014,2014,SourceForge
aaronturner194,2010-2014,2010,SourceForge
aerodarius,2010-2014,2010,SourceForge
Guillaume86,2010-2014,2014,HackerNews
jtg,2010-2014,2012,HackerNews
th3r3sn0g0d,2010-2014,2012,GitHub
sed-unicamp,2010-2014,2012,GitHub
adamhighway,2010-2014,2010,SourceForge
Oletros,2010-2014,2013,HackerNews
aboelzeek,2010-2014,2010,SourceForge
abrongru,2010-2014,2011,SourceForge
acidhorse,2010-2014,2012,SourceForge
admin24,2010-2014,2011,SourceForge
SYFilip,2010-2014,2010,GitHub
JamynEdis,2010-2014,2013,GitHub
john2103,2010-2014,2012,GitHub
abelpascual,2010-2014,2014,SourceForge
acapola,2010-2014,2010,SourceForge
colaru,2010-2014,2010,GitHub
accountex,2010-2014,2013,SourceForge
jbittker,2010-2014,2010,GitHub
pcascante,2010-2014,2010,GitHub
adminausreg,2010-2014,2013,SourceForge
rogerbinns,2010-2014,2014,HackerNews
workingsmart,2010-2014,2010,HackerNews
1800maxim,2010-2014,2012,Slashdot
stanleydrew,2010-2014,2011,HackerNews
tilt,2010-2014,2010,HackerNews
adarshmca,2010-2014,2013,SourceForge
drdaeman,2010-2014,2010,HackerNews
aboutgeo,2010-2014,2010,SourceForge
jsulloa,2010-2014,2011,GitHub
seestheday,2010-2014,2010,HackerNews
adinos,2010-2014,2013,SourceForge
kalleboo,2010-2014,2013,HackerNews
wireheadlance,2010-2014,2014,HackerNews
adenansu,2010-2014,2013,SourceForge
tcc619,2010-2014,2011,HackerNews
_Marvin_,2010-2014,2014,Slashdot
aardvarkjoe,2010-2014,2010,Slashdot
hand9pillow,2010-2014,2011,GitHub
12WTF$,2010-2014,2014,Slashdot
AB3A,2010-2014,2014,Slashdot
rickfarrow1,2010-2014,2014,GitHub
agalal,2010-2014,2012,SourceForge
IsTom,2010-2014,2010,HackerNews
KristinSarv,2010-2014,2013,GitHub
abo,2010-2014,2012,SourceForge
aalbright,2010-2014,2013,SourceForge
agdao,2010-2014,2010,SourceForge
KMag,2010-2014,2010,HackerNews
nitrogen,2010-2014,2011,HackerNews
1sockchuck,2010-2014,2014,Slashdot
adambrimo,2010-2014,2011,SourceForge
3.1415926535,2010-2014,2014,Slashdot
aegrant00,2010-2014,2014,SourceForge
qinde,2010-2014,2012,GitHub
sabbirjoy6,2010-2014,2010,GitHub
a24061,2010-2014,2013,Slashdot
acraciun,2010-2014,2014,SourceForge
rubencu,2010-2014,2013,GitHub
abjerkho,2010-2014,2011,SourceForge
arb99,2010-2014,2013,HackerNews
a!b!c!,2010-2014,2010,Slashdot
ruswick,2010-2014,2011,HackerNews
espinchi,2010-2014,2014,HackerNews
neu20032921,2010-2014,2010,GitHub
InclinedPlane,2010-2014,2011,HackerNews
rbradhill,2010-2014,2012,GitHub
aaronmartin,2010-2014,2014,SourceForge
Lenad,2010-2014,2011,HackerNews
krogsgard,2010-2014,2010,HackerNews
mrphoebs,2010-2014,2010,HackerNews
pamf,2010-2014,2013,GitHub
acemtp,2010-2014,2012,SourceForge
abhims2,2010-2014,2011,SourceForge
abhas,2010-2014,2014,SourceForge
abhayagopala,2010-2014,2011,Slashdot
royosherove,2010-2014,2011,HackerNews
runjake,2010-2014,2014,HackerNews
MrBick,2010-2014,2011,GitHub
1eyedhive,2010-2014,2010,Slashdot
aaronreed,2010-2014,2010,SourceForge
a_peckover,2010-2014,2010,Slashdot
crpatino,2010-2014,2010,HackerNews
novelbirch6,2010-2014,2014,GitHub
admin1home,2010-2014,2013,SourceForge
flagteotyti,2010-2014,2011,GitHub
achaldhir,2010-2014,2013,SourceForge
chas,2015-2019,2019,HackerNews
3HackBug77,2015-2019,2017,Slashdot
artificial,2015-2019,2018,HackerNews
noahday65,2015-2019,2015,HackerNews
2Flower,2015-2019,2016,Slashdot
weberc2,2015-2019,2018,HackerNews
hugh4,2015-2019,2016,HackerNews
a2wflc,2015-2019,2018,Slashdot
NeedMoreTea,2015-2019,2016,HackerNews
choult,2015-2019,2019,HackerNews
_Chainsaw,2015-2019,2018,Slashdot
A non-mouse Coward,2015-2019,2017,Slashdot
kazinator,2015-2019,2018,HackerNews
Nacraile,2015-2019,2015,HackerNews
kiproping,2015-2019,2017,HackerNews
3StrangeAllies,2015-2019,2016,Slashdot
liotier,2015-2019,2017,HackerNews
(H)elix1,2015-2019,2015,Slashdot
A.Bettik,2015-2019,2015,Slashdot
b_tterc_p,2015-2019,2019,HackerNews
0xdeaddead,2015-2019,2015,Slashdot
???,2015-2019,2019,Slashdot
0xG,2015-2019,2017,Slashdot
JSeymourATL,2015-2019,2018,HackerNews
a3217055,2015-2019,2017,Slashdot
KingMob,2015-2019,2017,HackerNews
742Evergreen,2015-2019,2016,Slashdot
morpher,2015-2019,2018,HackerNews
hdodov,2015-2019,2017,HackerNews
tomhoward,2015-2019,2017,HackerNews
scotty79,2015-2019,2016,HackerNews
aardwolf204,2015-2019,2015,Slashdot
arctux,2015-2019,2017,HackerNews
foobar0101,2015-2019,2017,HackerNews
whoishiring,2015-2019,2017,HackerNews
(void*)cheerio,2015-2019,2017,Slashdot
Fnoord,2015-2019,2019,HackerNews
10Ghz,2015-2019,2016,Slashdot
cbsmith,2015-2019,2018,HackerNews
486Hawk,2015-2019,2016,Slashdot
drcoopster,2015-2019,2018,HackerNews
MONSTROSITY,2015-2019,2015,HackerNews
wallflower,2015-2019,2019,HackerNews
0rionx,2015-2019,2019,Slashdot
jcadam,2015-2019,2015,HackerNews
bibabo,2015-2019,2015,HackerNews
313373_bot,2015-2019,2015,Slashdot
auserperson,2015-2019,2019,HackerNews
3CRanch,2015-2019,2016,Slashdot
ghostDancer,2015-2019,2018,HackerNews
mutagen,2015-2019,2018,HackerNews
aadolfst015879,2015-2019,2018,Slashdot
Aardpig,2015-2019,2015,Slashdot
bitxbitxbitcoin,2015-2019,2018,HackerNews
s_dev,2015-2019,2016,HackerNews
5Wresistor,2015-2019,2019,Slashdot
jrochkind1,2015-2019,2017,HackerNews
steveklabnik,2015-2019,2016,HackerNews
donretag,2015-2019,2017,HackerNews
1101z,2015-2019,2019,Slashdot
Nadya,2015-2019,2018,HackerNews
chmln,2015-2019,2018,HackerNews
SideburnsOfDoom,2015-2019,2019,HackerNews
TeMPOraL,2015-2019,2018,HackerNews
_newwave_,2015-2019,2015,Slashdot
3dgrafx,2015-2019,2016,Slashdot
nitwit005,2015-2019,2017,HackerNews
wmt,2015-2019,2017,HackerNews
jessaustin,2015-2019,2015,HackerNews
_ska,2015-2019,2019,Slashdot
Filligree,2015-2019,2017,HackerNews
pitay,2015-2019,2015,HackerNews
Aar0n81,2015-2019,2016,Slashdot
andrenotgiant,2015-2019,2019,HackerNews
pbhjpbhj,2015-2019,2015,HackerNews
zapzupnz,2015-2019,2015,HackerNews
aarner,2015-2019,2019,Slashdot
a1369209993,2015-2019,2016,HackerNews
cm2187,2015-2019,2016,HackerNews
192_kbps,2015-2019,2017,Slashdot
ams6110,2015-2019,2015,HackerNews
1point618,2015-2019,2018,Slashdot
agumonkey,2015-2019,2017,HackerNews
"""LEVIATHAN""",2015-2019,2018,Slashdot
bitwize,2015-2019,2019,HackerNews
igravious,2015-2019,2016,HackerNews
0kComputer,2015-2019,2018,Slashdot
nickgrosvenor,2015-2019,2016,HackerNews
a.ameri,2015-2019,2016,Slashdot
kasbah,2015-2019,2017,HackerNews
crimsonalucard,2015-2019,2016,HackerNews
4tidude,2015-2019,2015,Slashdot
GlenTheMachine,2015-2019,2017,HackerNews
.nuno,2015-2019,2017,Slashdot
00_NOP,2015-2019,2017,Slashdot
A nonymous Coward,2015-2019,2017,Slashdot
joncp,2015-2019,2016,HackerNews
Aaron,2015-2019,2019,Slashdot
rickdeaconx,2015-2019,2019,HackerNews
4front,2015-2019,2019,Slashdot
6ULDV8,2015-2019,2016,Slashdot
"93,000",2015-2019,2016,Slashdot
Bedon292,2015-2019,2017,HackerNews
gourou,2015-2019,2015,HackerNews
nkoren,2015-2019,2017,HackerNews
jandrese,2015-2019,2016,HackerNews
$1uck,2015-2019,2016,Slashdot
sumodirjo,2015-2019,2019,HackerNews
(trb001),2015-2019,2015,Slashdot
a_mari_usque_ad_mare,2015-2019,2016,Slashdot
a16,2015-2019,2019,Slashdot
barbecue_sauce,2015-2019,2016,HackerNews
7o9,2015-2019,2019,Slashdot
_133MHz,2015-2019,2018,Slashdot
shellify,2015-2019,2015,HackerNews
__aanljs7351,2015-2019,2017,Slashdot
wallace_f,2015-2019,2016,HackerNews
rurban,2015-2019,2018,HackerNews
AAeyers,2015-2019,2016,Slashdot
stefan_,2015-2019,2015,HackerNews
stcredzero,2015-2019,2015,HackerNews
ieatkittens,2015-2019,2016,HackerNews
guelo,2015-2019,2015,HackerNews
bitwalker,2015-2019,2016,HackerNews
dasil003,2015-2019,2019,HackerNews
A12m0v,2015-2019,2016,Slashdot
owebmaster,2015-2019,2016,HackerNews
gtm1260,2015-2019,2017,HackerNews
icebraining,2015-2019,2016,HackerNews
einhverfr,2015-2019,2016,HackerNews
otakucode,2015-2019,2017,HackerNews
wsgeorge,2015-2019,2017,HackerNews
alphapapa,2015-2019,2015,HackerNews
smhost,2015-2019,2015,HackerNews
Huhty,2015-2019,2017,HackerNews
rottyguy,2015-2019,2019,HackerNews
A440Hz,2015-2019,2016,Slashdot
funkythingsss,2015-2019,2015,HackerNews
4mn0t1337,2015-2019,2016,Slashdot
-tji,2015-2019,2016,Slashdot
lutorm,2015-2019,2019,HackerNews
prostoalex,2015-2019,2017,HackerNews
$eyeB0rq_munqee,2015-2019,2018,Slashdot
0b1knob,2015-2019,2015,Slashdot
jcelliott,2015-2019,2019,HackerNews
dukoid,2015-2019,2015,HackerNews
5hoom,2015-2019,2019,Slashdot
74Carlton,2015-2019,2017,Slashdot
Symbiote,2015-2019,2015,HackerNews
RickHull,2015-2019,2016,HackerNews
Aapje,2015-2019,2017,Slashdot
zhenjl,2015-2019,2016,HackerNews
KirinDave,2015-2019,2018,HackerNews
desdiv,2015-2019,2016,HackerNews
2sheds,2015-2019,2015,Slashdot
wazoox,2015-2019,2017,HackerNews
Tossrock,2015-2019,2016,HackerNews
_Eric,2015-2019,2018,Slashdot
lj3,2015-2019,2019,HackerNews
tokenizerrr,2015-2019,2017,HackerNews
__aanbvm4272,2015-2019,2015,Slashdot
prismatic,2015-2019,2018,HackerNews
exolymph,2015-2019,2015,HackerNews
srean,2015-2019,2017,HackerNews
neves,2015-2019,2016,HackerNews
aandam2014,2015-2019,2015,Slashdot
jamwt,2015-2019,2018,HackerNews
pmiller2,2015-2019,2015,HackerNews
vgt,2015-2019,2018,HackerNews
mgoetzke,2015-2019,2018,HackerNews
norswap,2015-2019,2015,HackerNews
tntn,2015-2019,2016,HackerNews
milesskorpen,2015-2019,2015,HackerNews
wool_gather,2015-2019,2018,HackerNews
ecma,2015-2019,2017,HackerNews
9jack9,2015-2019,2018,Slashdot
Roboprog,2015-2019,2015,HackerNews
5of0,2015-2019,2015,Slashdot
1jpablo1,2015-2019,2019,Slashdot
mathattack,2015-2019,2015,HackerNews
snuxoll,2015-2019,2019,HackerNews
bradgessler,2015-2019,2015,HackerNews
_narf_,2015-2019,2016,Slashdot
A_Non_Moose,2015-2019,2018,Slashdot
00lmz,2015-2019,2018,Slashdot
atwebb,2015-2019,2016,HackerNews
nilkn,2015-2019,2015,HackerNews
daveFNbuck,2015-2019,2019,HackerNews
artursapek,2015-2019,2017,HackerNews
raincom,2015-2019,2015,HackerNews
Houshalter,2015-2019,2019,HackerNews
a09bdb811a,2015-2019,2015,Slashdot
bo1024,2015-2019,2018,HackerNews
MichaelGG,2015-2019,2016,HackerNews
busterarm,2015-2019,2016,HackerNews
AarghVark,2015-2019,2017,Slashdot
5n3ak3rp1mp,2015-2019,2015,Slashdot
grzm,2015-2019,2015,HackerNews
aarghj,2015-2019,2019,Slashdot
*SECADM,2015-2019,2017,Slashdot
tqkxzugoaupvwqr,2015-2019,2016,HackerNews
jerf,2015-2019,2017,HackerNews
sosa2k,2015-2019,2017,HackerNews
dechamp,2015-2019,2017,HackerNews
dracodoc,2015-2019,2016,HackerNews
47Ronin,2015-2019,2016,Slashdot
dang,2015-2019,2019,HackerNews
6EQUJ5,2015-2019,2018,Slashdot
pcprincipal,2015-2019,2015,HackerNews
jdietrich,2015-2019,2017,HackerNews
lobster_johnson,2015-2019,2015,HackerNews
skidoo,2015-2019,2019,HackerNews
Katydid,2015-2019,2017,HackerNews
rayiner,2015-2019,2017,HackerNews
_LORAX_,2015-2019,2016,Slashdot
1qa2ws3ed,2015-2019,2017,Slashdot
_Sharp'r_,2015-2019,2016,Slashdot
coldtea,2015-2019,2018,HackerNews
RobertRoberts,2015-2019,2016,HackerNews
wslh,2015-2019,2015,HackerNews
3p1ph4ny,2015-2019,2019,Slashdot
colinbartlett,2015-2019,2018,HackerNews
alexkavon,2015-2019,2015,HackerNews
Gracana,2015-2019,2016,HackerNews
ralusek,2015-2019,2015,HackerNews
ma1313,2015-2019,2016,HackerNews
Aeolun,2015-2019,2016,HackerNews
maxsilver,2015-2019,2018,HackerNews
temp,2015-2019,2019,HackerNews
aanand,2015-2019,2017,Slashdot
RobAley,2015-2019,2018,HackerNews
Cushman,2015-2019,2018,HackerNews
5pp000,2015-2019,2019,Slashdot
neonate,2015-2019,2015,HackerNews
mooreds,2015-2019,2019,HackerNews
thelastidiot,2015-2019,2018,HackerNews
pygy_,2015-2019,2016,HackerNews
lorenzq,2015-2019,2015,HackerNews
0dugo0,2015-2019,2018,Slashdot
reitanqild,2015-2019,2019,HackerNews
code_duck,2015-2019,2015,HackerNews
71thumper,2015-2019,2019,Slashdot
_xeno_,2015-2019,2019,Slashdot
austhrow743,2015-2019,2016,HackerNews
FHMS,2015-2019,2019,HackerNews
!splut,2015-2019,2017,Slashdot
mrob,2015-2019,2017,HackerNews
js8,2015-2019,2017,HackerNews
petermcneeley,2015-2019,2015,HackerNews
__int64,2015-2019,2018,Slashdot
4v4l0n42,2015-2019,2015,Slashdot
hrez,2015-2019,2018,HackerNews
Cozumel,2015-2019,2017,HackerNews
golemotron,2015-2019,2019,HackerNews
helsinki,2015-2019,2016,HackerNews
JoshTriplett,2015-2019,2019,HackerNews
yaru22,2015-2019,2015,HackerNews
joekrill,2015-2019,2017,HackerNews
qwertyuiop924,2015-2019,2019,HackerNews
gridscomputing,2015-2019,2016,HackerNews
krylon,2015-2019,2016,HackerNews
DaUR,2015-2019,2017,HackerNews
kilburn,2015-2019,2019,HackerNews
jcrites,2015-2019,2019,HackerNews
_termx23,2015-2019,2016,Slashdot
knucklesandwich,2015-2019,2016,HackerNews
a-zarkon!,2015-2019,2017,Slashdot
emilburzo,2015-2019,2016,HackerNews
jasonlknm,2015-2019,2015,HackerNews
0x00,2015-2019,2019,Slashdot
austenallred,2015-2019,2018,HackerNews
dubcanada,2015-2019,2016,HackerNews
__aadota8673,2015-2019,2019,Slashdot
flippant,2015-2019,2019,HackerNews
bliti,2015-2019,2018,HackerNews
dragonwriter,2015-2019,2019,HackerNews
acqq,2015-2019,2017,HackerNews
wolco,2015-2019,2018,HackerNews
sethbannon,2015-2019,2018,HackerNews
vkou,2015-2019,2018,HackerNews
_merlin,2015-2019,2018,Slashdot
mamon,2015-2019,2015,HackerNews
krapp,2015-2019,2018,HackerNews
16Chapel,2015-2019,2018,Slashdot
_189AZde,2015-2019,2016,Slashdot
frik,2015-2019,2017,HackerNews
2TecTom,2015-2019,2018,Slashdot
_Codemonkeyism,2015-2019,2017,HackerNews
_anomaly_,2015-2019,2018,Slashdot
88Seconds,2015-2019,2019,Slashdot
dsfyu404ed,2015-2019,2015,HackerNews
soohyung,2015-2019,2019,HackerNews
aadityaacademy,2015-2019,2018,Slashdot
rayalez,2015-2019,2016,HackerNews
[Marvin],2015-2019,2017,Slashdot
_undan,2015-2019,2017,Slashdot
mirashii,2015-2019,2015,HackerNews
tathougies,2015-2019,2019,HackerNews
_ivy_ivy_,2015-2019,2019,Slashdot
gjmulhol,2015-2019,2017,HackerNews
6*7,2015-2019,2018,Slashdot
aaron552,2015-2019,2016,Slashdot
jug,2015-2019,2018,HackerNews
1961fordgalaxie,2015-2019,2016,Slashdot
_egg,2015-2019,2017,Slashdot
jseliger,2015-2019,2019,HackerNews
32Na,2015-2019,2019,Slashdot
14CharUsername,2015-2019,2015,Slashdot
Namidairo,2015-2019,2015,HackerNews
alka0309,2015-2019,2017,HackerNews
daveguy,2015-2019,2019,HackerNews
puranjay,2015-2019,2018,HackerNews
12dec0de,2015-2019,2018,Slashdot
scruple,2015-2019,2015,HackerNews
3dWarlord,2015-2019,2016,Slashdot
99BottlesOfBeerInMyF,2015-2019,2019,Slashdot
aerique,2015-2019,2016,HackerNews
saghm,2015-2019,2019,HackerNews
kordless,2015-2019,2018,HackerNews
AArmadillo,2015-2019,2015,Slashdot
00Monkey,2015-2019,2015,Slashdot
jinqueeny,2015-2019,2016,HackerNews
zo1,2015-2019,2018,HackerNews
MichaelAO,2015-2019,2017,HackerNews
_8553454222834292266,2015-2019,2017,Slashdot
13013dobbs,2015-2019,2019,Slashdot
davidw,2015-2019,2017,HackerNews
radoslawc,2015-2019,2017,HackerNews
gabemart,2015-2019,2018,HackerNews
naasking,2015-2019,2017,HackerNews
__keronin,2015-2019,2018,Slashdot
a149,2015-2019,2016,Slashdot
mkehrt,2015-2019,2019,HackerNews
47PHA60,2015-2019,2017,Slashdot
danielweber,2015-2019,2018,HackerNews
thedudemabry,2015-2019,2017,HackerNews
!Xabbu,2015-2019,2015,Slashdot
webmaven,2015-2019,2018,HackerNews
a.h.a.s.,2015-2019,2016,Slashdot
laamalif,2015-2019,2017,HackerNews
a_ghostwheel,2015-2019,2015,Slashdot
0xABADCODA,2015-2019,2015,Slashdot
31eq,2015-2019,2015,Slashdot
Bartweiss,2015-2019,2019,HackerNews
univalent,2015-2019,2018,HackerNews
aarku,2015-2019,2015,Slashdot
65Galaxie,2015-2019,2019,Slashdot
simonh,2015-2019,2016,HackerNews
donatj,2015-2019,2015,HackerNews
mjevans,2015-2019,2015,HackerNews
44BSD,2015-2019,2015,Slashdot
0x0000,2015-2019,2018,Slashdot
-=OmegaMan=-,2015-2019,2019,Slashdot
electic,2015-2019,2015,HackerNews
320Timberwolves,2015-2019,2018,Slashdot
101010_or_0x2A,2015-2019,2018,Slashdot
stephendedalus,2015-2019,2015,HackerNews
blazespin,2015-2019,2018,HackerNews
0ddity,2015-2019,2017,Slashdot
manigandham,2015-2019,2017,HackerNews
uses,2015-2019,2015,HackerNews
__aajfby9338,2015-2019,2019,Slashdot
ArtWomb,2015-2019,2018,HackerNews
314m678,2015-2019,2016,Slashdot
a.phoenicis,2015-2019,2019,Slashdot
cron,2015-2019,2017,HackerNews
-douggy,2015-2019,2016,Slashdot
mrhhug,2015-2019,2017,HackerNews
(H)olyGeekboy,2015-2019,2015,Slashdot
masklinn,2015-2019,2018,HackerNews
paradite,2015-2019,2019,HackerNews
(TK2)Dessimat0r,2015-2019,2018,Slashdot
arushkharbanda,2015-2019,2019,HackerNews
8Complex,2015-2019,2015,Slashdot
Barrin92,2015-2019,2019,HackerNews
augbog,2015-2019,2019,HackerNews
misterman0,2015-2019,2015,HackerNews
mtgx,2015-2019,2018,HackerNews
aluciani,2015-2019,2018,HackerNews
quadrangle,2015-2019,2017,HackerNews
mst,2015-2019,2016,HackerNews
ggm,2015-2019,2015,HackerNews
cam_l,2015-2019,2017,HackerNews
X86BSD,2015-2019,2015,HackerNews
infinity0,2015-2019,2017,HackerNews
konart,2015-2019,2017,HackerNews
kapranoff,2015-2019,2019,HackerNews
91degrees,2015-2019,2018,Slashdot
3dr,2015-2019,2016,Slashdot
90XDoubleSide,2015-2019,2016,Slashdot
Verdex,2015-2019,2017,HackerNews
_90aT_,2015-2019,2016,Slashdot
emretekelioglu,2015-2019,2017,HackerNews
Matsta,2015-2019,2017,HackerNews
Aadain2001,2015-2019,2017,Slashdot
(void*),2015-2019,2018,Slashdot
ethbro,2015-2019,2015,HackerNews
Michaelanjello,2015-2019,2016,HackerNews
Veratyr,2015-2019,2016,HackerNews
nalck,2015-2019,2015,HackerNews
oceanghost,2015-2019,2019,HackerNews
Mz,2015-2019,2015,HackerNews
2.7182,2015-2019,2019,Slashdot
__aarimw2106,2015-2019,2018,Slashdot
(A)*(B)!0_-,2015-2019,2016,Slashdot
0xB00F,2015-2019,2017,Slashdot
ayushgp,2015-2019,2019,HackerNews
tombrossman,2015-2019,2018,HackerNews
hackuser,2015-2019,2017,HackerNews
janpot,2015-2019,2015,HackerNews
snitko,2015-2019,2018,HackerNews
aadvancedGIR,2015-2019,2015,Slashdot
extc,2015-2019,2016,HackerNews
1080bogus,2015-2019,2017,Slashdot
_iris,2015-2019,2019,Slashdot
PieSquared,2015-2019,2015,HackerNews
mister_m,2015-2019,2016,HackerNews
asveikau,2015-2019,2019,HackerNews
conse_lad,2015-2019,2016,HackerNews
xorcist,2015-2019,2015,HackerNews
pron,2015-2019,2015,HackerNews
a1mint,2015-2019,2018,Slashdot
89cents,2015-2019,2015,Slashdot
prolly_a_moron,2015-2019,2015,HackerNews
_w00d_,2015-2019,2019,Slashdot
403Forbidden,2015-2019,2019,Slashdot
